235080803,0,"AYESHA OF ST MAWES","2DOU8","UK","",0,0,0,0,0.0,"Unknown / Not Available","2023-06-01 23:00:16",51.7118,-5.03943,0.0,170.7,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,0
235076847,9464883,"PACIFIC GREBE","2CYN8","UK","MER",104,18,27,18,0.0,"Moored","2023-06-01 23:00:17",54.1002,-3.21191,0.0,181.2,1.0,1.0,0.0,"","2023-05-08 13:00:00",0,0
235031462,0,"ACCOMODATION PLAT 1","GDST","UK","MER",0,0,0,0,0.0,"Under way using engines","2023-06-01 23:00:18",53.8457,-3.58318,0.0,35.5,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,0
374832000,9767479,"MG EXPLORER","HPEZ","PM","MER",229,35,28,18,0.0,"Moored","2023-06-01 23:00:18",53.4583,-3.02167,0.0,248.0,1.0,1.0,0.0,"","2023-05-11 15:00:00",0,0
244870000,9439474,"SCHELDEBANK","PBJM","NL","MER",90,14,7,3,0.0,"At anchor","2023-06-01 23:00:18",54.7,-5.63667,0.0,43.0,1.0,1.0,0.0,"","2023-05-29 07:00:00",0,0
311027700,9438858,"AMUNDSEN SPIRIT","C6YM4","BF","TNK",249,44,50,24,0.0,"At anchor","2023-06-01 23:00:19",51.7922,-5.29121,0.0,206.5,1.0,1.0,0.0,"","2023-05-31 12:00:00",1,0
235089132,0,"CONWY PLATFORM","2EYV4","UK","",0,0,0,0,0.0,"Not defined","2023-06-01 23:00:19",53.6259,-3.67296,0.0,-1.0,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,0
311001438,9600372,"FUGRO SCOUT","C6HE6","BF","",83,20,63,14,0.0,"Restricted manoeuvrability","2023-06-01 23:00:19",51.5567,-5.28431,0.0,340.0,1.0,1.0,0.0,"","2023-05-31 21:00:00",0,0
205149000,8333568,"MFV Z38 ZUIDERZEE","OPBM","BE","FSH",30,8,5,6,0.0,"Engaged in fishing","2023-06-01 23:00:19",51.2522,-5.18661,4.2,81.6,1.0,1.0,0.0,"","2023-07-16 10:00:00",0,0
209066000,9778002,"AMULETH","5BTE4","CY","TNK",102,16,22,8,0.0,"Under way using engines","2023-06-01 23:00:20",51.9286,-5.88014,13.2,197.1,1.0,1.0,0.0,"","2023-06-03 20:00:00",0,0
235004829,9267314,"UKD SEALION","VSUX2","UK","MER",26,10,10,7,0.0,"Restricted manoeuvrability","2023-06-01 23:00:20",51.4583,-3.15167,0.0,34.0,1.0,1.0,0.0,"","2023-05-27 11:00:00",0,0
232038557,0,"SECRET SQUIRREL","MZOW7","UK","PLS",0,0,0,0,0.0,"Unknown / Not Available","2023-06-01 23:00:21",51.4901,-2.75924,0.0,360.0,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,0
235667000,9235529,"STENA ADVENTURER","VQLZ4","UK","PSG",211,29,187,11,0.0,"Under way using engines","2023-06-01 23:00:21",53.3386,-4.87193,17.8,87.8,1.0,1.0,0.0,"","2023-06-02 01:00:00",0,0
355862000,0,"IRISH SEA PIONEER","3FNN5","PM","WIG",57,28,29,10,0.0,"Under way using engines","2023-06-01 23:00:22",53.5664,-3.45507,0.0,340.5,1.0,1.0,0.0,"","2024-04-23 15:00:00",1,0
235103429,9751781,"NJORD SKUA","2HGG9","UK","HSC",21,7,0,7,0.0,"Moored","2023-06-01 23:00:22",53.3958,-3.00782,0.0,-1.0,1.0,1.0,0.0,"","2023-06-01 18:30:00",0,0
255805577,9369007,"ELBSTROM","CQHB","PO","MER",140,23,9,12,0.0,"Under way using engines","2023-06-01 23:00:23",52.9871,-5.05156,12.8,22.3,1.0,1.0,0.0,"","2023-06-02 05:30:00",1,0
235003598,8556005,"STRATHYRE","VSLJ3","UK","FSH",18,6,8,3,0.0,"Engaged in fishing","2023-06-01 23:00:23",54.9336,-5.24098,6.7,190.2,1.0,1.0,0.0,"","2023-07-20 12:00:00",0,0
255805840,9323479,"SAMSKIP EXPRESS","CQBL","PO","MER",141,22,7,11,0.0,"Under way using engines","2023-06-01 23:00:23",52.5093,-6.0926,12.9,190.5,1.0,1.0,0.0,"","2023-06-02 03:30:00",0,0
232042488,9958925,"MANOR VULCAN","MLRK6","UK","PSG",28,9,10,5,0.0,"Under way using engines","2023-06-01 23:00:23",54.0974,-3.23122,0.0,79.4,1.0,1.0,0.0,"","2023-06-01 16:00:00",0,0
232042056,9513165,"RIVERMAN","MLNU4","UK","TUG",23,9,12,0,0.0,"Under way using engines","2023-06-01 23:00:25",51.5631,-2.98474,0.0,140.5,1.0,1.0,0.0,"","2023-05-10 02:00:00",0,0
235102861,0,"RNLI LIFEBOAT D-729","","UK","",5,2,4,1,0.0,"Unknown / Not Available","2023-06-01 23:00:25",51.057,-4.19981,0.2,68.0,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,0
235032079,0,"WINDCAT 4","MLAD6","UK","HSC",15,6,8,3,0.0,"Under way using engines","2023-06-01 23:00:25",54.6509,-3.56826,0.0,216.6,1.0,1.0,0.0,"","2023-05-31 08:00:00",0,0
225318000,9360518,"F/V EGUNABAR","EACN","ES","FSH",0,0,0,0,0.0,"Under way using engines","2023-06-01 23:00:25",52.2892,-5.71875,9.5,3.7,1.0,1.0,0.0,"","2023-05-30 16:30:00",0,0
235114917,0,"ST BRIDES","2JDC2","UK","PLT",19,4,7,2,0.0,"At anchor","2023-06-01 23:00:25",51.6945,-4.95597,0.0,71.6,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,0
211745870,0,"CARBOCLYDE","DJCR2","GE","HSC",24,9,8,3,0.0,"Under way using engines","2023-06-01 23:00:25",54.0977,-3.23162,0.0,31.8,1.0,1.0,0.0,"","2023-05-25 09:00:00",0,0
244150827,9201920,"IGUAZU","PCWP","NL","MER",45,13,36,10,0.0,"Restricted manoeuvrability","2023-06-01 23:00:25",53.5014,-3.09808,1.5,336.5,1.0,1.0,0.0,"","2023-07-27 13:00:00",0,0
232004003,0,"CAPITELLA","MYRC9","UK","MER",9,3,7,2,0.0,"Unknown / Not Available","2023-06-01 23:00:25",54.6646,-5.67171,0.0,26.1,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,0
235034317,0,"SKOMER","MLXF7","UK","PLT",20,6,6,2,0.0,"Under way using engines","2023-06-01 23:00:25",51.705,-5.05,0.0,180.0,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,0
209066000,9778002,"AMULETH","5BTE4","CY","TNK",102,16,22,8,0.0,"Under way using engines","2023-06-01 23:00:26",51.928,-5.8804,13.2,197.2,1.0,1.0,0.0,"","2023-06-03 20:00:00",0,0
235000867,8556172,"JULIA ANNE FD5","MNMY","UK","FSH",16,5,5,2,0.0,"Under way using engines","2023-06-01 23:00:27",53.7342,-3.30332,5.7,253.9,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,0
235116077,0,"ST DAVIDS","2JIA5","UK","PLT",19,4,7,2,0.0,"Under way using engines","2023-06-01 23:00:27",51.7065,-5.05119,0.0,74.0,1.0,1.0,0.0,"","2023-06-13 11:00:00",0,0
232003561,6825218,"SILVER RIVER","MEVM4","UK","MER",41,7,6,5,0.0,"Under way using engines","2023-06-01 23:00:28",54.2686,-4.14621,8.0,112.5,1.0,1.0,0.0,"","2023-06-02 08:30:00",0,0
235074913,0,"TESTA ROSSA","HHHHHHH","UK","",0,0,0,0,0.0,"Unknown / Not Available","2023-06-01 23:00:28",51.711,-5.03789,0.0,131.3,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,0
250013763,0,"MELLIFONT","EIA2230","EI","FSH",22,7,6,7,0.0,"Engaged in fishing","2023-06-01 23:00:28",52.4232,-6.04777,5.7,357.4,1.0,1.0,0.0,"","2024-02-29 20:00:00",0,0
247065500,9245598,"GRANDE PORTOGALLO","IBZW","IT","MER",176,31,148,16,0.0,"Moored","2023-06-01 23:00:28",51.493,-2.7177,0.0,216.4,1.0,1.0,0.0,"","2023-05-31 22:00:00",0,0
235024568,9059262,"COASTWORKER","MHIU8","UK","TUG",19,6,10,2,0.0,"Moored","2023-06-01 23:00:28",54.8448,-5.79778,0.0,22.0,1.0,1.0,0.0,"","2023-05-31 12:30:00",0,0
235114917,0,"ST BRIDES","2JDC2","UK","PLT",19,4,7,2,0.0,"At anchor","2023-06-01 23:00:28",51.6945,-4.95597,0.0,71.6,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,0
235003307,0,"PORTAFERRY II","ZNXC8","UK","PSG",60,14,30,12,0.0,"Under way using engines","2023-06-01 23:00:28",54.3725,-5.5547,0.0,-1.0,1.0,1.0,0.0,"","2024-03-30 15:30:00",0,0
232044595,9389485,"VB ELBE","MMOC6","UK","TUG",28,10,20,3,0.0,"Under way using engines","2023-06-01 23:00:29",53.441,-3.00867,0.2,15.0,1.0,1.0,0.0,"","2023-07-14 07:00:00",0,0
250005038,0,"OCEAN SUPPORTER","EITS6","EI","",19,8,10,4,0.0,"Unknown / Not Available","2023-06-01 23:00:29",53.4346,-2.99888,0.0,3.5,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,0
232002697,9144122,"MILLGARTH","MWIS6","UK","TUG",33,10,18,6,0.0,"Under way using engines","2023-06-01 23:00:30",53.3987,-3.00538,15.2,349.1,1.0,1.0,0.0,"","2023-05-13 06:00:00",0,0
232040323,0,"TAPAS","MEBU9","UK","",0,0,0,0,0.0,"Unknown / Not Available","2023-06-01 23:00:31",54.2238,-4.69779,0.0,136.8,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,0
235078115,9557927,"SVITZER PEMBROKE","2DDS8","UK","TUG",35,15,15,8,0.0,"Moored","2023-06-01 23:00:31",51.6983,-5.06833,0.0,231.0,1.0,1.0,0.0,"","2023-07-23 12:00:00",0,0
232011071,0,"SVITZER MERLIN","MBVD5","UK","",0,0,0,0,0.0,"Unknown / Not Available","2023-06-01 23:00:32",51.6986,-4.95711,0.0,235.3,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,0
232002812,9019468,"MORVA","MPJV4","UK","MER",31,11,18,7,0.0,"Moored","2023-06-01 23:00:32",53.4299,-3.00248,0.0,-1.0,1.0,1.0,0.0,"","2023-09-16 13:30:00",0,0
215958000,9301287,"HISTRIA PERLA","9HGL8","MT","TNK",180,32,37,7,0.0,"At anchor","2023-06-01 23:00:32",51.9006,-6.85781,0.1,141.5,1.0,1.0,0.0,"","2023-05-30 12:00:00",1,0
250005038,0,"OCEAN SUPPORTER","EITS6","EI","",19,8,10,4,0.0,"Unknown / Not Available","2023-06-01 23:00:33",53.4346,-2.99888,0.0,3.5,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,0
232033343,0,"X-11 UNCREWED","MIRG4","UK","",0,0,0,0,0.0,"Unknown / Not Available","2023-06-01 23:00:33",53.9209,-3.93923,1.7,36.9,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,0
235000379,0,"TORCH","MQJA8","UK","MER",20,9,0,0,0.0,"Under way using engines","2023-06-01 23:00:33",54.0949,-3.22411,0.0,-1.0,1.0,1.0,0.0,"","2023-08-23 19:30:00",0,0
235067991,9440760,"SVITZER HAVEN","2BOS5","UK","TUG",34,14,19,6,0.0,"Moored","2023-06-01 23:00:34",51.6985,-4.9535,0.0,151.5,1.0,1.0,0.0,"","2024-01-17 00:00:00",0,0
227803300,0,"FRENCH WARSHIP","....","FR","",0,0,0,0,0.0,"Moored","2023-06-01 23:00:35",51.4626,-3.1607,0.0,-1.0,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,0
232002812,9019468,"MORVA","MPJV4","UK","MER",31,11,18,7,0.0,"Moored","2023-06-01 23:00:36",53.4299,-3.00248,0.0,-1.0,1.0,1.0,0.0,"","2023-09-16 13:30:00",0,0
613115900,9116010,"ATTU","TJM5189","CM","MER",90,14,15,7,0.0,"Moored","2023-06-01 23:00:36",53.7208,-6.30647,0.0,353.1,1.0,1.0,0.0,"","2023-06-01 20:30:00",0,0
219213000,9759410,"MHO FALCON","OYJX2","DA","HSC",24,10,11,6,0.0,"Moored","2023-06-01 23:00:36",54.0974,-3.2314,0.0,33.2,1.0,1.0,0.0,"","2023-06-01 17:00:00",0,0
212375000,9350666,"SEATRUCK POINT","C4YV2","CY","MER",142,23,121,21,0.0,"Under way using engines","2023-06-01 23:00:36",53.9192,-3.4258,16.5,272.0,1.0,1.0,0.0,"","2023-06-02 06:30:00",1,0
235079386,0,"CORALEE","2DIY4","UK","",0,0,0,0,0.0,"Unknown / Not Available","2023-06-01 23:00:37",53.5257,-3.0629,0.0,99.1,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,0
304631000,9361718,"NICOLA L","V2HW7","AC","MER",90,15,7,9,0.0,"Under way using engines","2023-06-01 23:00:37",51.2182,-3.38907,0.1,170.7,1.0,1.0,0.0,"","2023-05-30 06:00:00",0,0
235040596,9407299,"MTS VALOUR","MPVV8","UK","TUG",24,8,15,4,0.0,"Moored","2023-06-01 23:00:38",51.503,-2.70635,0.0,320.8,1.0,1.0,0.0,"","2023-05-01 15:30:00",0,0
235100734,0,"NR LYNX","2GUW8","UK","HSC",17,7,10,2,0.0,"Under way using engines","2023-06-01 23:00:38",53.3196,-3.25999,0.0,324.1,1.0,1.0,0.0,"","2023-05-31 17:30:00",0,0
235076847,9464883,"PACIFIC GREBE","2CYN8","UK","MER",104,18,27,18,0.0,"Moored","2023-06-01 23:00:38",54.1002,-3.21191,0.0,181.2,1.0,1.0,0.0,"","2023-05-08 13:00:00",0,0
232002803,9143427,"UKD BLUEFIN","MWZL7","UK","",98,17,27,3,0.0,"Restricted manoeuvrability","2023-06-01 23:00:39",51.5756,-3.81924,3.1,70.5,1.0,1.0,0.0,"","2023-05-28 23:00:00",0,0
227803300,0,"FRENCH WARSHIP","....","FR","",0,0,0,0,0.0,"Moored","2023-06-01 23:00:40",51.4626,-3.1607,0.0,-1.0,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,0
235007796,0,"RNLI LIFEBOAT 17-41","VQDJ9","UK","SAR",17,5,3,2,0.0,"Not defined","2023-06-01 23:00:40",53.3106,-4.62793,0.0,0.0,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,1
232003121,8919192,"SVITZER SARAH","MNCR5","UK","TUG",31,11,17,6,0.0,"Under way using engines","2023-06-01 23:00:40",53.4272,-3.00608,0.0,185.7,1.0,1.0,0.0,"","2024-04-18 01:00:00",0,0
219213000,9759410,"MHO FALCON","OYJX2","DA","HSC",24,10,11,6,0.0,"Moored","2023-06-01 23:00:41",54.0974,-3.2314,0.0,33.2,1.0,1.0,0.0,"","2023-06-01 17:00:00",0,0
235079386,0,"CORALEE","2DIY4","UK","",0,0,0,0,0.0,"Unknown / Not Available","2023-06-01 23:00:41",53.5257,-3.0629,0.0,99.1,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,0
235080729,0,"WINDCAT 23","2D0L9","UK","HSC",18,6,10,3,0.0,"Under way using engines","2023-06-01 23:00:41",54.6509,-3.56827,0.1,129.0,1.0,1.0,0.0,"","2023-05-31 08:00:00",0,0
477150100,9750701,"VLADIMIR RUSANOV","VRRA7","HK","TNK",299,50,76,30,0.0,"Under way using engines","2023-06-01 23:00:41",54.835,-5.37015,18.1,325.5,1.0,1.0,0.0,"","2023-06-10 01:00:00",0,0
235114458,9706023,"ENGLISHMAN","2JBE4","UK","TUG",24,9,17,3,0.0,"Moored","2023-06-01 23:00:41",51.563,-2.98508,0.0,236.0,1.0,1.0,0.0,"","2024-01-01 01:01:00",0,0
438000195,9372688,"UR","JYA42","JO","MER",142,23,120,22,0.0,"Moored","2023-06-01 23:00:41",54.0344,-2.91531,0.0,61.2,1.0,1.0,0.0,"","2023-06-01 23:00:00",0,0
219017203,9656981,"BACKER","OUYN2","DA","HSC",21,7,8,6,0.0,"Moored","2023-06-01 23:00:42",54.095,-3.22833,0.0,130.0,1.0,1.0,0.0,"","2023-06-01 00:00:00",0,0
235031462,0,"ACCOMODATION PLAT 1","GDST","UK","MER",0,0,0,0,0.0,"Under way using engines","2023-06-01 23:00:43",53.8457,-3.58317,0.0,35.5,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,0
219019002,9658290,"SEA CHALLENGER","OWLQ2","DA","MER",132,39,113,11,0.0,"Moored","2023-06-01 23:00:43",51.4975,-2.71823,0.0,143.0,1.0,1.0,0.0,"","2023-06-01 01:30:00",0,0
244130065,9772589,"ARKLOW VENTURE","PDFH","NL","MER",87,15,12,7,0.0,"At anchor","2023-06-01 23:00:43",53.1956,-6.05735,0.1,49.8,1.0,1.0,0.0,"","2023-05-30 10:00:00",0,0
235061705,9437969,"PENTALINA","2AOW6","UK","PSG",70,20,60,10,0.0,"Moored","2023-06-01 23:00:43",53.3875,-3.00999,0.0,279.6,1.0,1.0,0.0,"","2023-05-21 08:00:00",0,0
219166000,9244568,"CONNECTOR","OYOJ2","DA","MER",90,19,75,13,0.0,"Restricted manoeuvrability","2023-06-01 23:00:43",53.6375,-4.05286,0.1,81.0,1.0,1.0,0.0,"","2023-05-23 16:00:00",0,0
235060541,0,"LUCY MARY","MHTX9","UK","PLS",0,0,0,0,0.0,"Unknown / Not Available","2023-06-01 23:00:43",53.2997,-6.13948,0.0,157.0,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,0
205316000,9202871,"Z526 VAYA CON DIOS","OPUV","BE","FSH",36,8,12,4,0.0,"Under way using engines","2023-06-01 23:00:44",51.2402,-5.32916,4.6,3.3,1.0,1.0,0.0,"","2024-01-01 00:00:00",0,0
232015556,0,"AQUAHOLIC","MDCG8","UK","",11,4,3,3,0.0,"Unknown / Not Available","2023-06-01 23:00:44",51.4447,-3.17443,0.0,317.4,1.0,1.0,0.0,"","1970-01-01 00:00:00",0,0
